Time,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
4052,0.001,-0.046,-0.047,0.022,0.025,-0.046,0.031,-0.018,-0.023,-0.026,-0.008,-0.098
4053,-0.026,-0.043,-0.017,0.035,-0.004,-0.03,0.028,-0.021,-0.027,-0.024,-0.01,-0.101
4054,-0.039,-0.04,-0.001,0.04,-0.019,-0.02,0.025,-0.02,-0.031,-0.027,-0.011,-0.1
4055,-0.06,-0.04,0.02,0.05,-0.04,-0.01,0.025,-0.02,-0.035,-0.035,-0.02,-0.1
4056,-0.084,-0.04,0.043,0.062,-0.064,0.001,0.025,-0.02,-0.035,-0.031,-0.028,-0.1
4057,-0.072,-0.037,0.035,0.054,-0.054,-0.001,0.025,-0.019,-0.038,-0.029,-0.034,-0.097
4058,-0.052,-0.034,0.018,0.043,-0.035,-0.008,0.025,-0.022,-0.041,-0.03,-0.035,-0.094
4059,-0.042,-0.035,0.006,0.039,-0.024,-0.014,0.025,-0.025,-0.04,-0.03,-0.035,-0.095
4060,-0.02,-0.035,-0.015,0.028,-0.002,-0.025,0.025,-0.025,-0.04,-0.03,-0.035,-0.095
4061,0.008,-0.031,-0.039,0.012,0.023,-0.035,0.025,-0.025,-0.04,-0.03,-0.035,-0.095
4062,-0.001,-0.026,-0.025,0.014,0.012,-0.026,0.022,-0.025,-0.043,-0.03,-0.035,-0.095
4063,-0.027,-0.025,0.002,0.026,-0.014,-0.011,0.019,-0.025,-0.046,-0.03,-0.035,-0.095
4064,-0.043,-0.024,0.018,0.033,-0.03,-0.003,0.02,-0.025,-0.045,-0.03,-0.035,-0.095
4065,-0.05,-0.02,0.03,0.035,-0.04,0.005,0.02,-0.025,-0.045,-0.03,-0.035,-0.095
4066,-0.055,-0.016,0.039,0.036,-0.047,0.011,0.02,-0.029,-0.045,-0.03,-0.035,-0.095
4067,-0.05,-0.012,0.038,0.031,-0.043,0.013,0.02,-0.03,-0.044,-0.029,-0.035,-0.095
4068,-0.058,-0.025,0.033,0.041,-0.045,0.004,0.02,-0.03,-0.047,-0.034,-0.035,-0.095
4069,-0.088,-0.059,0.029,0.073,-0.058,-0.015,0.02,-0.03,-0.05,-0.041,-0.035,-0.095
4070,-0.11,-0.085,0.025,0.097,-0.067,-0.03,0.02,-0.03,-0.05,-0.04,-0.035,-0.095
4071,-0.108,-0.082,0.025,0.094,-0.066,-0.028,0.016,-0.03,-0.05,-0.04,-0.035,-0.095
4072,-0.098,-0.076,0.023,0.087,-0.06,-0.026,0.015,-0.033,-0.05,-0.04,-0.035,-0.095
4073,-0.093,-0.075,0.017,0.084,-0.054,-0.029,0.015,-0.036,-0.05,-0.04,-0.035,-0.095
4074,-0.089,-0.074,0.015,0.081,-0.052,-0.03,0.015,-0.035,-0.05,-0.04,-0.035,-0.095
4075,-0.085,-0.07,0.015,0.077,-0.05,-0.027,0.015,-0.035,-0.05,-0.04,-0.035,-0.095
4076,-0.082,-0.07,0.011,0.076,-0.047,-0.029,0.015,-0.035,-0.05,-0.038,-0.035,-0.095
4077,-0.074,-0.068,0.006,0.07,-0.039,-0.031,0.015,-0.034,-0.049,-0.052,-0.035,-0.095
4078,-0.069,-0.062,0.006,0.065,-0.037,-0.028,0.014,-0.037,-0.052,-0.063,-0.035,-0.096
4079,-0.062,-0.06,0.002,0.06,-0.032,-0.029,0.017,-0.031,-0.046,-0.058,-0.035,-0.094
4080,-0.04,-0.06,-0.02,0.05,-0.01,-0.04,0.015,-0.025,-0.035,-0.06,-0.04,-0.095
4081,-0.018,-0.056,-0.038,0.037,0.011,-0.046,-0.023,-0.062,-0.068,-0.085,-0.066,-0.12
4082,-0.017,-0.055,-0.038,0.037,0.011,-0.047,-0.031,-0.072,-0.076,-0.09,-0.069,-0.125
4083,-0.019,-0.052,-0.033,0.036,0.007,-0.042,-0.024,-0.061,-0.066,-0.082,-0.064,-0.118
4084,-0.014,-0.043,-0.029,0.028,0.008,-0.035,-0.025,-0.06,-0.065,-0.079,-0.064,-0.121
4085,-0.01,-0.035,-0.025,0.023,0.008,-0.03,-0.02,-0.06,-0.065,-0.075,-0.06,-0.12
4086,-0.002,-0.027,-0.025,0.015,0.012,-0.026,-0.02,-0.056,-0.061,-0.075,-0.06,-0.116
4087,0.002,-0.02,-0.023,0.009,0.013,-0.021,-0.017,-0.055,-0.06,-0.073,-0.061,-0.114
4088,-0.006,-0.024,-0.017,0.015,0.006,-0.021,-0.015,-0.054,-0.059,-0.067,-0.058,-0.116
4089,-0.025,-0.04,-0.015,0.033,-0.004,-0.027,-0.014,-0.049,-0.054,-0.065,-0.055,-0.114
4090,-0.045,-0.06,-0.015,0.053,-0.015,-0.037,-0.01,-0.045,-0.05,-0.065,-0.055,-0.11
4091,-0.067,-0.078,-0.011,0.073,-0.028,-0.045,-0.01,-0.045,-0.05,-0.061,-0.051,-0.11
4092,-0.07,-0.076,-0.006,0.073,-0.032,-0.041,-0.007,-0.042,-0.047,-0.056,-0.049,-0.11
4093,-0.06,-0.065,-0.006,0.063,-0.027,-0.035,-0.005,-0.04,-0.045,-0.055,-0.051,-0.11
4094,-0.055,-0.058,-0.003,0.057,-0.026,-0.03,-0.004,-0.039,-0.044,-0.054,-0.049,-0.109
4095,-0.065,-0.05,0.015,0.057,-0.04,-0.017,0,-0.035,-0.04,-0.05,-0.045,-0.105
4096,-0.079,-0.046,0.033,0.062,-0.056,-0.007,0,-0.035,-0.04,-0.05,-0.045,-0.105
4097,-0.073,-0.039,0.034,0.056,-0.053,-0.003,0,-0.032,-0.041,-0.047,-0.045,-0.102
4098,-0.058,-0.031,0.027,0.044,-0.042,-0.001,0,-0.029,-0.038,-0.044,-0.045,-0.099
4099,-0.047,-0.023,0.024,0.035,-0.035,0,0,-0.03,-0.035,-0.045,-0.045,-0.1
4100,-0.035,-0.015,0.02,0.025,-0.027,0.002,0,-0.03,-0.035,-0.045,-0.045,-0.1
4101,-0.021,-0.005,0.016,0.012,-0.018,0.005,0,-0.026,-0.035,-0.041,-0.045,-0.096
4102,-0.027,-0.015,0.012,0.021,-0.019,-0.001,-0.001,-0.025,-0.032,-0.039,-0.045,-0.095
4103,-0.041,-0.034,0.007,0.037,-0.023,-0.013,0.002,-0.023,-0.029,-0.041,-0.045,-0.093
4104,-0.055,-0.048,0.006,0.051,-0.03,-0.021,0.005,-0.019,-0.03,-0.039,-0.045,-0.089
4105,-0.085,-0.065,0.02,0.075,-0.052,-0.022,0.005,-0.02,-0.03,-0.035,-0.045,-0.09
4106,-0.118,-0.084,0.034,0.101,-0.075,-0.025,0.005,-0.021,-0.026,-0.035,-0.045,-0.091
4107,-0.104,-0.071,0.033,0.087,-0.068,-0.019,0.005,-0.017,-0.024,-0.036,-0.042,-0.087
4108,-0.068,-0.04,0.028,0.054,-0.047,-0.006,0.005,-0.015,-0.026,-0.033,-0.039,-0.085
4109,-0.046,-0.022,0.024,0.034,-0.035,0.001,0.005,-0.014,-0.024,-0.03,-0.04,-0.084
4110,-0.04,-0.02,0.02,0.03,-0.03,0,0.005,-0.01,-0.02,-0.03,-0.04,-0.08
4111,-0.036,-0.02,0.016,0.028,-0.026,-0.001,0.005,-0.01,-0.02,-0.03,-0.036,-0.08
4112,-0.032,-0.021,0.011,0.026,-0.022,-0.004,0.008,-0.011,-0.021,-0.027,-0.034,-0.081
4113,-0.028,-0.018,0.01,0.023,-0.019,-0.004,0.011,-0.008,-0.018,-0.023,-0.036,-0.078
4114,-0.024,-0.015,0.009,0.019,-0.016,-0.002,0.01,-0.005,-0.015,-0.019,-0.034,-0.075
4115,-0.015,-0.015,0,0.015,-0.007,-0.007,0.01,-0.005,-0.015,-0.015,-0.03,-0.075
4116,-0.005,-0.014,-0.008,0.01,0.002,-0.01,0.01,-0.005,-0.014,-0.014,-0.03,-0.075
4117,-0.01,-0.026,-0.015,0.018,0.003,-0.02,0.01,-0.005,-0.02,-0.026,-0.03,-0.072
4118,-0.018,-0.043,-0.025,0.031,0.004,-0.034,0.01,-0.005,-0.03,-0.044,-0.03,-0.069
4119,-0.021,-0.05,-0.029,0.035,0.004,-0.04,0.01,-0.005,-0.035,-0.049,-0.029,-0.07
4120,-0.025,-0.045,-0.02,0.035,-0.002,-0.032,0.01,-0.005,-0.03,-0.04,-0.025,-0.07
4121,-0.029,-0.041,-0.012,0.035,-0.009,-0.026,0.01,-0.005,-0.026,-0.036,-0.021,-0.07
4122,-0.033,-0.037,-0.004,0.035,-0.014,-0.02,0.007,-0.005,-0.022,-0.033,-0.017,-0.071
4123,-0.037,-0.033,0.004,0.035,-0.02,-0.014,0.004,-0.005,-0.02,-0.026,-0.013,-0.068
4124,-0.041,-0.029,0.012,0.035,-0.026,-0.008,0.005,-0.005,-0.019,-0.019,-0.009,-0.065
4125,-0.045,-0.025,0.02,0.035,-0.032,-0.002,0.005,-0.005,-0.015,-0.015,-0.005,-0.065
4126,-0.055,-0.025,0.029,0.04,-0.042,0.002,0.005,-0.005,-0.011,-0.01,-0.004,-0.065
4127,-0.047,-0.022,0.025,0.035,-0.036,0.001,0.005,-0.005,-0.01,-0.015,-0.008,-0.065
4128,-0.036,-0.019,0.017,0.028,-0.027,-0.001,0.005,-0.005,-0.009,-0.025,-0.011,-0.065
4129,-0.035,-0.02,0.014,0.027,-0.024,-0.002,0.005,-0.005,-0.004,-0.03,-0.01,-0.065
4130,-0.03,-0.02,0.01,0.025,-0.02,-0.005,0.005,-0.005,0,-0.025,-0.01,-0.065
4131,-0.022,-0.02,0.002,0.021,-0.012,-0.009,0.005,-0.005,0.001,-0.025,-0.01,-0.061
4132,-0.017,-0.02,-0.003,0.019,-0.007,-0.011,0.005,-0.005,-0.003,-0.026,-0.01,-0.06
4133,-0.012,-0.02,-0.008,0.017,-0.002,-0.014,0.005,-0.005,-0.006,-0.023,-0.01,-0.06
4134,-0.011,-0.019,-0.008,0.015,-0.001,-0.014,0.005,-0.005,-0.005,-0.02,-0.01,-0.06
4135,-0.025,-0.015,0.01,0.02,-0.017,-0.002,0.005,-0.005,-0.005,-0.02,-0.01,-0.06
4136,-0.044,-0.015,0.029,0.029,-0.036,0.007,0.001,-0.005,-0.005,-0.02,-0.014,-0.06
4137,-0.036,-0.015,0.021,0.025,-0.028,0.003,0,-0.005,-0.005,-0.017,-0.015,-0.057
4138,-0.016,-0.015,0.001,0.015,-0.008,-0.006,0,-0.005,-0.005,-0.014,-0.015,-0.054
4139,-0.001,-0.015,-0.014,0.008,0.007,-0.014,0,-0.005,-0.006,-0.015,-0.015,-0.055
4140,0.015,-0.015,-0.03,0,0.023,-0.022,0,-0.005,-0.01,-0.015,-0.015,-0.055
4141,0.033,-0.015,-0.048,-0.009,0.041,-0.031,0,-0.005,-0.01,-0.011,-0.015,-0.055
4142,0.034,-0.012,-0.046,-0.011,0.04,-0.029,0,-0.005,-0.01,-0.009,-0.015,-0.055
4143,0.026,-0.009,-0.035,-0.008,0.031,-0.022,0,-0.005,-0.01,-0.011,-0.015,-0.055
4144,0.018,-0.01,-0.028,-0.004,0.023,-0.019,0,-0.006,-0.01,-0.009,-0.016,-0.055
4145,0.01,-0.01,-0.02,0,0.015,-0.015,0,-0.01,-0.01,-0.005,-0.02,-0.055
4146,0.002,-0.01,-0.012,0.004,0.007,-0.011,0,-0.01,-0.01,-0.005,-0.02,-0.055
4147,-0.007,-0.011,-0.004,0.009,-0.001,-0.008,0,-0.01,-0.013,-0.006,-0.02,-0.055
4148,-0.012,-0.008,0.004,0.01,-0.008,-0.001,0,-0.01,-0.016,-0.003,-0.02,-0.055
4149,-0.017,-0.015,0.002,0.015,-0.009,-0.006,-0.001,-0.01,-0.015,0,-0.02,-0.055
4150,-0.02,-0.04,-0.02,0.03,0,-0.03,-0.005,-0.01,-0.015,0,-0.02,-0.055
4151,-0.011,-0.049,-0.038,0.03,0.014,-0.044,-0.005,-0.014,-0.015,0,-0.02,-0.055
4152,-0.016,-0.054,-0.038,0.035,0.011,-0.046,-0.008,-0.015,-0.015,0.003,-0.02,-0.055
4153,-0.019,-0.054,-0.035,0.037,0.008,-0.044,-0.011,-0.015,-0.015,0.006,-0.02,-0.055
4154,-0.015,-0.049,-0.034,0.032,0.01,-0.041,-0.009,-0.015,-0.014,0.005,-0.019,-0.055
4155,-0.015,-0.045,-0.03,0.03,0.008,-0.037,-0.005,-0.015,-0.01,0.005,-0.015,-0.055
4156,-0.01,-0.041,-0.03,0.025,0.01,-0.035,-0.005,-0.015,-0.01,0.005,-0.015,-0.055
4157,-0.013,-0.04,-0.027,0.027,0.007,-0.033,-0.005,-0.014,-0.01,0.002,-0.015,-0.055
4158,-0.014,-0.039,-0.025,0.027,0.006,-0.031,-0.005,-0.017,-0.01,0,-0.015,-0.055
4159,-0.009,-0.034,-0.025,0.022,0.008,-0.029,-0.005,-0.02,-0.01,-0.001,-0.015,-0.055
4160,-0.01,-0.03,-0.02,0.02,0.005,-0.025,-0.005,-0.02,-0.01,-0.005,-0.015,-0.055
4161,-0.015,-0.03,-0.015,0.023,0,-0.022,-0.005,-0.02,-0.01,-0.005,-0.015,-0.055
4162,-0.012,-0.028,-0.015,0.021,0.002,-0.021,-0.005,-0.02,-0.01,-0.004,-0.015,-0.055
4163,-0.009,-0.022,-0.013,0.016,0.003,-0.018,-0.005,-0.02,-0.01,-0.007,-0.015,-0.055
4164,-0.011,-0.02,-0.009,0.015,-0.001,-0.014,-0.005,-0.021,-0.01,-0.01,-0.015,-0.055
4165,-0.015,-0.02,-0.005,0.018,-0.005,-0.012,-0.005,-0.025,-0.01,-0.01,-0.015,-0.055
4166,-0.014,-0.016,-0.002,0.015,-0.005,-0.009,-0.005,-0.025,-0.01,-0.01,-0.015,-0.055
4167,0.009,-0.014,-0.024,0.003,0.017,-0.019,-0.002,-0.025,-0.011,-0.013,-0.015,-0.055
4168,0.023,-0.016,-0.038,-0.003,0.031,-0.027,0.001,-0.025,-0.008,-0.016,-0.015,-0.055
4169,0.02,-0.014,-0.034,-0.002,0.028,-0.024,0,-0.025,-0.005,-0.015,-0.015,-0.055
4170,0.02,-0.015,-0.035,-0.002,0.028,-0.025,0,-0.025,-0.005,-0.015,-0.015,-0.055
4171,0.005,-0.03,-0.035,0.013,0.02,-0.033,0,-0.025,-0.005,-0.019,-0.015,-0.055
4172,-0.012,-0.047,-0.035,0.03,0.012,-0.04,0,-0.028,-0.005,-0.02,-0.015,-0.055
4173,-0.014,-0.049,-0.035,0.032,0.011,-0.042,0,-0.031,-0.005,-0.022,-0.015,-0.055
4174,-0.009,-0.044,-0.035,0.027,0.013,-0.04,0,-0.03,-0.005,-0.026,-0.015,-0.055
4175,-0.01,-0.045,-0.035,0.028,0.013,-0.04,0,-0.03,-0.005,-0.025,-0.015,-0.055
4176,-0.01,-0.045,-0.035,0.028,0.013,-0.04,0,-0.03,-0.005,-0.025,-0.015,-0.055
4177,-0.011,-0.045,-0.035,0.029,0.013,-0.04,0,-0.03,-0.005,-0.028,-0.015,-0.058
4178,-0.007,-0.043,-0.036,0.026,0.015,-0.039,0,-0.03,-0.005,-0.031,-0.015,-0.061
4179,-0.006,-0.04,-0.033,0.023,0.014,-0.036,0,-0.03,-0.005,-0.03,-0.015,-0.059
4180,-0.005,-0.04,-0.035,0.023,0.015,-0.037,0,-0.03,-0.005,-0.03,-0.015,-0.06
4181,0.023,-0.04,-0.063,0.009,0.043,-0.051,0.004,-0.034,-0.004,-0.034,-0.013,-0.069
4182,0.005,-0.041,-0.045,0.018,0.025,-0.043,0.005,-0.035,-0.01,-0.035,-0.028,-0.068
4183,-0.042,-0.038,0.004,0.04,-0.023,-0.017,0.005,-0.035,-0.018,-0.035,-0.035,-0.064
4184,-0.059,-0.035,0.025,0.046,-0.042,-0.005,0.005,-0.035,-0.019,-0.034,-0.029,-0.065
4185,-0.04,-0.035,0.005,0.037,-0.022,-0.015,0.005,-0.035,-0.015,-0.03,-0.03,-0.065
4186,-0.028,-0.035,-0.007,0.031,-0.01,-0.021,0.005,-0.035,-0.015,-0.03,-0.03,-0.065
4187,-0.014,-0.035,-0.021,0.024,0.004,-0.027,0.005,-0.035,-0.015,-0.03,-0.03,-0.065
4188,0.003,-0.035,-0.038,0.017,0.021,-0.036,0.005,-0.035,-0.015,-0.03,-0.03,-0.065
4189,0.011,-0.034,-0.045,0.012,0.028,-0.04,0.005,-0.036,-0.015,-0.03,-0.029,-0.065
4190,0.01,-0.03,-0.04,0.01,0.025,-0.035,0.005,-0.04,-0.015,-0.03,-0.025,-0.065
4191,0.01,-0.03,-0.04,0.01,0.025,-0.035,0.005,-0.04,-0.015,-0.03,-0.025,-0.065
4192,0.01,-0.03,-0.04,0.01,0.025,-0.035,0.005,-0.04,-0.015,-0.031,-0.025,-0.065
4193,0.01,-0.03,-0.04,0.01,0.025,-0.035,0.006,-0.04,-0.015,-0.028,-0.025,-0.065
4194,0.01,-0.029,-0.039,0.01,0.025,-0.034,0.003,-0.04,-0.015,-0.025,-0.025,-0.065
4195,0.01,-0.025,-0.035,0.008,0.023,-0.03,-0.005,-0.04,-0.015,-0.025,-0.025,-0.065
4196,0.01,-0.025,-0.035,0.008,0.023,-0.03,-0.009,-0.04,-0.015,-0.025,-0.025,-0.061
4197,0.01,-0.025,-0.035,0.008,0.023,-0.03,-0.016,-0.04,-0.016,-0.025,-0.022,-0.06
4198,0.01,-0.025,-0.035,0.008,0.023,-0.03,-0.023,-0.04,-0.013,-0.025,-0.019,-0.06
4199,0.01,-0.025,-0.035,0.008,0.023,-0.03,-0.024,-0.039,-0.01,-0.025,-0.02,-0.06
4200,0.01,-0.025,-0.035,0.008,0.023,-0.03,-0.02,-0.035,-0.01,-0.025,-0.02,-0.06
4201,0.01,-0.021,-0.031,0.005,0.02,-0.026,-0.02,-0.035,-0.01,-0.025,-0.02,-0.06
4202,0.01,-0.02,-0.03,0.005,0.02,-0.025,-0.02,-0.035,-0.01,-0.022,-0.021,-0.06
4203,0.01,-0.02,-0.03,0.005,0.02,-0.025,-0.02,-0.035,-0.01,-0.019,-0.018,-0.06
4204,0.01,-0.02,-0.03,0.005,0.02,-0.025,-0.02,-0.034,-0.01,-0.02,-0.015,-0.06
4205,0.01,-0.02,-0.03,0.005,0.02,-0.025,-0.02,-0.03,-0.01,-0.02,-0.015,-0.06
4206,0.006,-0.02,-0.026,0.008,0.016,-0.022,-0.02,-0.03,-0.01,-0.02,-0.015,-0.06
4207,0.005,-0.02,-0.025,0.008,0.015,-0.022,-0.02,-0.03,-0.01,-0.02,-0.015,-0.06
4208,0.005,-0.02,-0.025,0.008,0.015,-0.022,-0.02,-0.03,-0.01,-0.02,-0.015,-0.06
4209,0.005,-0.02,-0.025,0.008,0.015,-0.022,-0.02,-0.029,-0.01,-0.02,-0.015,-0.059
4210,0.005,-0.02,-0.025,0.008,0.015,-0.022,-0.02,-0.025,-0.01,-0.02,-0.015,-0.055
4211,0.005,-0.02,-0.025,0.008,0.015,-0.022,-0.016,-0.025,-0.01,-0.02,-0.023,-0.055
4212,0.003,-0.02,-0.023,0.008,0.013,-0.022,-0.015,-0.025,-0.007,-0.023,-0.029,-0.055
4213,-0.005,-0.02,-0.015,0.013,0.005,-0.017,-0.015,-0.025,-0.004,-0.026,-0.03,-0.055
4214,0,-0.02,-0.02,0.011,0.01,-0.019,-0.015,-0.025,-0.005,-0.025,-0.03,-0.055
4215,0.025,-0.02,-0.045,-0.002,0.035,-0.032,-0.015,-0.025,-0.005,-0.025,-0.03,-0.055
4216,0.018,-0.02,-0.038,0.001,0.028,-0.029,-0.015,-0.021,-0.005,-0.025,-0.03,-0.055
4217,0.011,-0.02,-0.031,0.005,0.021,-0.025,-0.015,-0.02,-0.002,-0.022,-0.03,-0.052
4218,0.006,-0.02,-0.026,0.007,0.016,-0.023,-0.015,-0.02,0.001,-0.019,-0.03,-0.049
4219,-0.001,-0.02,-0.019,0.011,0.009,-0.019,-0.015,-0.02,0,-0.02,-0.03,-0.05
4220,-0.005,-0.02,-0.015,0.013,0.005,-0.017,-0.015,-0.02,0,-0.02,-0.03,-0.05
4221,-0.013,-0.02,-0.007,0.017,-0.003,-0.013,-0.016,-0.016,0,-0.016,-0.03,-0.05
4222,-0.021,-0.021,0,0.021,-0.01,-0.01,-0.009,-0.015,-0.001,-0.015,-0.03,-0.05
4223,-0.012,-0.016,-0.004,0.015,-0.004,-0.01,-0.003,-0.015,0.002,-0.015,-0.03,-0.05
4224,0.011,-0.009,-0.019,0,0.015,-0.013,0.002,-0.015,0.005,-0.015,-0.03,-0.049
4225,0.03,0,-0.03,-0.015,0.03,-0.015,0.01,-0.015,0.005,-0.015,-0.03,-0.045
4226,0.044,0.022,-0.022,-0.033,0.033,-0.001,0.015,-0.015,0.005,-0.011,-0.03,-0.045
4227,0.038,0.021,-0.017,-0.029,0.027,0.002,0.012,-0.018,0.004,-0.01,-0.03,-0.045
4228,0.023,0.012,-0.011,-0.017,0.017,0,0.01,-0.022,0.007,-0.01,-0.03,-0.045
4229,0.012,0.009,-0.004,-0.01,0.008,0.002,0.009,-0.026,0.01,-0.01,-0.03,-0.045
4230,0,0,0,0,0,0,0.005,-0.03,0.01,-0.01,-0.03,-0.045
4231,-0.014,-0.006,0.008,0.01,-0.01,0.001,0.005,-0.035,0.01,-0.006,-0.03,-0.045
4232,-0.009,0.005,0.014,0.002,-0.011,0.009,0.002,-0.033,0.01,-0.004,-0.03,-0.042
4233,0.01,0.026,0.016,-0.018,-0.004,0.021,0,-0.027,0.01,-0.006,-0.03,-0.038
4234,0.021,0.035,0.014,-0.028,0.003,0.024,-0.001,-0.025,0.009,-0.004,-0.03,-0.034
4235,0.01,0.025,0.015,-0.018,-0.003,0.02,-0.005,-0.025,0.005,0,-0.03,-0.03
4236,-0.014,0.021,0.035,-0.003,-0.025,0.028,-0.005,-0.021,0.001,0,-0.03,-0.026
4237,-0.031,0.014,0.045,0.008,-0.038,0.029,-0.008,-0.016,0,0,-0.03,-0.021
4238,-0.037,0.008,0.045,0.014,-0.041,0.026,-0.01,-0.015,-0.001,0,-0.03,-0.021
4239,-0.041,0.004,0.045,0.018,-0.044,0.024,-0.011,-0.014,-0.006,0.001,-0.03,-0.018
4240,-0.05,-0.005,0.045,0.027,-0.047,0.02,-0.02,-0.005,-0.01,0.005,-0.03,-0.005
4241,-0.057,-0.012,0.045,0.034,-0.051,0.016,-0.029,0.003,-0.011,0.005,-0.022,0.003
4242,-0.036,0.009,0.045,0.013,-0.041,0.027,-0.028,0.011,-0.002,0.005,-0.016,0.014
4243,-0.008,0.037,0.045,-0.015,-0.027,0.041,-0.023,0.019,0.011,0.004,-0.013,0.024
4244,0.018,0.063,0.045,-0.041,-0.014,0.054,-0.019,0.027,0.023,0.006,-0.009,0.034
4245,0.045,0.09,0.045,-0.068,0,0.067,-0.015,0.035,0.035,0.015,-0.005,0.05
4246,0.031,0.076,0.045,-0.054,-0.007,0.06,-0.011,0.04,0.048,0.024,-0.001,0.055
4247,0.012,0.057,0.045,-0.035,-0.017,0.05,-0.006,0.038,0.048,0.022,0.004,0.055
4248,-0.002,0.043,0.045,-0.021,-0.024,0.044,-0.005,0.033,0.043,0.02,0.004,0.056
4249,-0.03,0.015,0.045,0.007,-0.038,0.03,-0.004,0.029,0.039,0.019,-0.002,0.054
4250,-0.045,0,0.045,0.022,-0.045,0.022,0,0.025,0.035,0.015,-0.005,0.055
4251,0.03,0.075,0.045,-0.053,-0.008,0.059,0.004,0.025,0.031,0.015,-0.001,0.084
4252,0.05,0.095,0.045,-0.073,0.002,0.07,0.008,0.023,0.03,0.012,0.003,0.096
4253,0.037,0.082,0.045,-0.06,-0.005,0.063,0.013,0.017,0.029,0.01,0.007,0.096
4254,0.041,0.086,0.045,-0.064,-0.003,0.065,0.014,0.015,0.024,0.009,0.011,0.102
4255,0.04,0.085,0.045,-0.063,-0.003,0.065,0.005,0.015,0.02,0.005,0.015,0.11
4256,0.04,0.085,0.046,-0.063,-0.004,0.066,-0.003,0.011,0.016,0.005,0.019,0.114
4257,0.042,0.082,0.04,-0.063,0.001,0.061,-0.011,0.007,0.012,0.002,0.023,0.118
4258,0.049,0.079,0.03,-0.065,0.009,0.054,-0.019,0.003,0.008,-0.002,0.027,0.122
4259,0.056,0.08,0.024,-0.069,0.016,0.052,-0.027,0.007,0.012,0.002,0.031,0.126
4260,0.06,0.08,0.02,-0.07,0.02,0.05,-0.035,0.02,0.025,0.015,0.03,0.13
4261,0.068,0.08,0.012,-0.074,0.028,0.046,-0.04,0.028,0.033,0.023,0.027,0.132
4262,0.077,0.081,0.004,-0.079,0.037,0.042,-0.04,0.039,0.04,0.031,0.049,0.154
4263,0.081,0.078,-0.003,-0.079,0.042,0.037,-0.04,0.049,0.051,0.039,0.061,0.168
4264,0.079,0.075,-0.004,-0.076,0.041,0.035,-0.04,0.058,0.062,0.047,0.054,0.164
4265,0.07,0.075,0.005,-0.073,0.032,0.04,-0.04,0.07,0.07,0.055,0.055,0.165
4266,0.06,0.075,0.015,-0.068,0.022,0.045,-0.04,0.079,0.079,0.064,0.051,0.165
4267,0.068,0.076,0.007,-0.072,0.03,0.041,-0.04,0.078,0.075,0.062,0.049,0.165
4268,0.078,0.073,-0.005,-0.076,0.041,0.034,-0.04,0.073,0.067,0.06,0.051,0.165
4269,0.081,0.07,-0.012,-0.075,0.046,0.029,-0.04,0.069,0.064,0.059,0.049,0.165
4270,0.09,0.07,-0.02,-0.08,0.055,0.025,-0.04,0.065,0.06,0.055,0.045,0.165
4271,0.1,0.07,-0.029,-0.085,0.065,0.02,-0.04,0.061,0.056,0.055,0.045,0.17
4272,0.094,0.069,-0.025,-0.082,0.059,0.022,-0.04,0.057,0.052,0.052,0.042,0.168
4273,0.09,0.073,-0.017,-0.081,0.053,0.028,-0.04,0.053,0.048,0.051,0.039,0.178
4274,0.079,0.065,-0.014,-0.071,0.047,0.025,-0.04,0.049,0.043,0.048,0.04,0.19
4275,0.04,0.03,-0.01,-0.035,0.025,0.01,-0.04,0.045,0.035,0.035,0.04,0.18
4276,0.005,0,-0.005,-0.002,0.005,-0.002,-0.04,0.041,0.031,0.027,0.032,0.172
4277,-0.005,-0.018,-0.013,0.011,0.005,-0.015,-0.04,0.036,0.024,0.019,0.024,0.164
4278,-0.008,-0.033,-0.025,0.02,0.009,-0.028,-0.04,0.035,0.018,0.011,0.016,0.156
4279,-0.008,-0.04,-0.032,0.024,0.012,-0.036,-0.04,0.034,0.013,0.003,0.008,0.148
4280,0.005,-0.035,-0.04,0.015,0.023,-0.037,-0.04,0.03,0.005,-0.005,0,0.14
4281,0.014,-0.035,-0.049,0.01,0.032,-0.041,-0.04,0.026,0.001,-0.013,-0.008,0.132
4282,0.015,-0.036,-0.051,0.01,0.033,-0.043,-0.04,0.025,-0.003,-0.018,-0.016,0.127
4283,0.017,-0.033,-0.05,0.008,0.034,-0.041,-0.04,0.024,-0.005,-0.022,-0.023,0.123
4284,0.021,-0.03,-0.05,0.004,0.035,-0.04,-0.04,0.019,-0.006,-0.025,-0.025,0.119
4285,0.02,-0.03,-0.05,0.005,0.035,-0.04,-0.04,0.015,-0.01,-0.025,-0.025,0.115
4286,0.019,-0.03,-0.05,0.006,0.035,-0.04,-0.04,0.015,-0.01,-0.029,-0.029,0.111
4287,0.024,-0.027,-0.051,0.002,0.037,-0.038,-0.04,0.015,-0.009,-0.03,-0.03,0.11
4288,0.024,-0.024,-0.048,0,0.037,-0.036,-0.04,0.015,-0.012,-0.031,-0.03,0.109
4289,0.028,-0.026,-0.054,-0.001,0.041,-0.039,-0.039,0.015,-0.015,-0.036,-0.03,0.104
4290,0.045,-0.025,-0.07,-0.01,0.058,-0.047,-0.035,0.015,-0.015,-0.04,-0.03,0.1
